frame,time,step,dt_step,x,y,z,yaw
80,2.640000,8,0.033000,228.456457,557.463453,104.524156,-1.136732
80,2.640000,9,0.033000,228.772514,558.106162,104.600854,-1.136732
80,2.640000,10,0.033000,229.088570,558.748870,104.677551,-1.136732
81,2.673000,1,0.033000,226.609334,553.452409,103.652068,-1.128782
81,2.673000,2,0.033000,226.926279,554.092324,103.721358,-1.128782
81,2.673000,3,0.033000,227.243224,554.732238,103.790649,-1.128782
81,2.673000,4,0.033000,227.560169,555.372153,103.859939,-1.128782
81,2.673000,5,0.033000,227.877114,556.012067,103.929230,-1.128782
81,2.673000,6,0.033000,228.194059,556.651982,103.998520,-1.128782
81,2.673000,7,0.033000,228.511004,557.291896,104.067811,-1.128782
81,2.673000,8,0.033000,228.827949,557.931811,104.137101,-1.128782
81,2.673000,9,0.033000,229.144893,558.571725,104.206392,-1.128782
81,2.673000,10,0.033000,229.461838,559.211640,104.275682,-1.128782
82,2.706000,1,0.033000,226.919840,554.465853,103.968941,-1.123193
82,2.706000,2,0.033000,227.236670,555.112430,104.042631,-1.123193
82,2.706000,3,0.033000,227.553501,555.759006,104.116321,-1.123193
82,2.706000,4,0.033000,227.870331,556.405583,104.190012,-1.123193
82,2.706000,5,0.033000,228.187161,557.052159,104.263702,-1.123193
82,2.706000,6,0.033000,228.503991,557.698736,104.337393,-1.123193
82,2.706000,7,0.033000,228.820821,558.345312,104.411083,-1.123193
82,2.706000,8,0.033000,229.137651,558.991889,104.484773,-1.123193
82,2.706000,9,0.033000,229.454481,559.638466,104.558464,-1.123193
82,2.706000,10,0.033000,229.771311,560.285042,104.632154,-1.123193
83,2.739000,1,0.033000,227.312736,554.943382,104.294355,-1.121831
83,2.739000,2,0.033000,227.630906,555.586979,104.372467,-1.121831
83,2.739000,3,0.033000,227.949077,556.230576,104.450579,-1.121831
83,2.739000,4,0.033000,228.267248,556.874173,104.528691,-1.121831
83,2.739000,5,0.033000,228.585419,557.517769,104.606803,-1.121831
83,2.739000,6,0.033000,228.903590,558.161366,104.684915,-1.121831
83,2.739000,7,0.033000,229.221761,558.804963,104.763027,-1.121831
83,2.739000,8,0.033000,229.539931,559.448560,104.841139,-1.121831
83,2.739000,9,0.033000,229.858102,560.092157,104.919251,-1.121831
83,2.739000,10,0.033000,230.176273,560.735754,104.997363,-1.121831
84,2.772000,1,0.033000,227.711887,555.536308,104.228083,-1.123282
84,2.772000,2,0.033000,228.031469,556.179022,104.303688,-1.123282
84,2.772000,3,0.033000,228.351050,556.821736,104.379293,-1.123282
84,2.772000,4,0.033000,228.670632,557.464450,104.454898,-1.123282
84,2.772000,5,0.033000,228.990214,558.107164,104.530503,-1.123282
84,2.772000,6,0.033000,229.309795,558.749878,104.606108,-1.123282
84,2.772000,7,0.033000,229.629377,559.392592,104.681713,-1.123282
84,2.772000,8,0.033000,229.948959,560.035306,104.757317,-1.123282
84,2.772000,9,0.033000,230.268540,560.678020,104.832922,-1.123282
84,2.772000,10,0.033000,230.588122,561.320735,104.908527,-1.123282
85,2.805000,1,0.033000,228.329352,555.829650,103.877624,-1.125393
85,2.805000,2,0.033000,228.654064,556.466347,103.945915,-1.125393
85,2.805000,3,0.033000,228.978776,557.103044,104.014206,-1.125393
85,2.805000,4,0.033000,229.303488,557.739741,104.082497,-1.125393
85,2.805000,5,0.033000,229.628200,558.376438,104.150787,-1.125393
85,2.805000,6,0.033000,229.952912,559.013135,104.219078,-1.125393
85,2.805000,7,0.033000,230.277624,559.649832,104.287369,-1.125393
85,2.805000,8,0.033000,230.602336,560.286529,104.355659,-1.125393
85,2.805000,9,0.033000,230.927048,560.923226,104.423950,-1.125393
85,2.805000,10,0.033000,231.251760,561.559923,104.492241,-1.125393
86,2.838000,1,0.033000,228.301221,556.614382,104.539811,-1.124182
86,2.838000,2,0.033000,228.619925,557.253599,104.618183,-1.124182
86,2.838000,3,0.033000,228.938628,557.892817,104.696555,-1.124182
86,2.838000,4,0.033000,229.257332,558.532034,104.774927,-1.124182
86,2.838000,5,0.033000,229.576036,559.171252,104.853298,-1.124182
86,2.838000,6,0.033000,229.894740,559.810470,104.931670,-1.124182
86,2.838000,7,0.033000,230.213444,560.449687,105.010042,-1.124182
86,2.838000,8,0.033000,230.532148,561.088905,105.088414,-1.124182
86,2.838000,9,0.033000,230.850852,561.728123,105.166785,-1.124182
86,2.838000,10,0.033000,231.169556,562.367340,105.245157,-1.124182
87,2.871000,1,0.033000,228.568792,557.354484,104.537266,-1.120308
87,2.871000,2,0.033000,228.886635,557.995400,104.614280,-1.120308
87,2.871000,3,0.033000,229.204478,558.636316,104.691293,-1.120308
87,2.871000,4,0.033000,229.522321,559.277232,104.768307,-1.120308
87,2.871000,5,0.033000,229.840164,559.918149,104.845320,-1.120308
87,2.871000,6,0.033000,230.158007,560.559065,104.922334,-1.120308
87,2.871000,7,0.033000,230.475850,561.199981,104.999347,-1.120308
87,2.871000,8,0.033000,230.793693,561.840897,105.076361,-1.120308
87,2.871000,9,0.033000,231.111536,562.481813,105.153374,-1.120308
87,2.871000,10,0.033000,231.429379,563.122730,105.230388,-1.120308
88,2.904000,1,0.033000,228.708745,558.040910,104.952724,-1.122910
88,2.904000,2,0.033000,229.023627,558.682584,105.035356,-1.122910
88,2.904000,3,0.033000,229.338508,559.324258,105.117989,-1.122910
88,2.904000,4,0.033000,229.653389,559.965932,105.200621,-1.122910
88,2.904000,5,0.033000,229.968270,560.607606,105.283253,-1.122910
88,2.904000,6,0.033000,230.283151,561.249280,105.365885,-1.122910
88,2.904000,7,0.033000,230.598032,561.890954,105.448518,-1.122910
88,2.904000,8,0.033000,230.912913,562.532628,105.531150,-1.122910
88,2.904000,9,0.033000,231.227795,563.174302,105.613782,-1.122910
88,2.904000,10,0.033000,231.542676,563.815976,105.696414,-1.122910
89,2.937000,1,0.033000,229.500908,558.827136,104.792767,-1.121553
89,2.937000,2,0.033000,229.823649,559.471190,104.871416,-1.121553
89,2.937000,3,0.033000,230.146390,560.115245,104.950065,-1.121553
89,2.937000,4,0.033000,230.469131,560.759299,105.028713,-1.121553
89,2.937000,5,0.033000,230.791871,561.403354,105.107362,-1.121553
89,2.937000,6,0.033000,231.114612,562.047408,105.186010,-1.121553
89,2.937000,7,0.033000,231.437353,562.691463,105.264659,-1.121553
89,2.937000,8,0.033000,231.760094,563.335517,105.343307,-1.121553
89,2.937000,9,0.033000,232.082835,563.979571,105.421956,-1.121553
89,2.937000,10,0.033000,232.405576,564.623626,105.500605,-1.121553
90,2.970000,1,0.033000,229.871539,559.812492,104.691092,-1.115749
90,2.970000,2,0.033000,230.195060,560.462106,104.766811,-1.115749
90,2.970000,3,0.033000,230.518581,561.111720,104.842530,-1.115749
90,2.970000,4,0.033000,230.842102,561.761334,104.918250,-1.115749
90,2.970000,5,0.033000,231.165623,562.410948,104.993969,-1.115749
90,2.970000,6,0.033000,231.489144,563.060562,105.069688,-1.115749
90,2.970000,7,0.033000,231.812665,563.710176,105.145407,-1.115749
90,2.970000,8,0.033000,232.136186,564.359790,105.221126,-1.115749
90,2.970000,9,0.033000,232.459707,565.009404,105.296846,-1.115749
90,2.970000,10,0.033000,232.783228,565.659018,105.372565,-1.115749
91,3.003000,1,0.033000,230.399086,560.474316,105.260339,-1.113648
91,3.003000,2,0.033000,230.725895,561.124127,105.343991,-1.113648
91,3.003000,3,0.033000,231.052704,561.773938,105.427642,-1.113648
91,3.003000,4,0.033000,231.379513,562.423748,105.511293,-1.113648
91,3.003000,5,0.033000,231.706321,563.073559,105.594945,-1.113648
91,3.003000,6,0.033000,232.033130,563.723370,105.678596,-1.113648
91,3.003000,7,0.033000,232.359939,564.373181,105.762247,-1.113648
91,3.003000,8,0.033000,232.686748,565.022991,105.845899,-1.113648
91,3.003000,9,0.033000,233.013557,565.672802,105.929550,-1.113648
91,3.003000,10,0.033000,233.340366,566.322613,106.013201,-1.113648
92,3.036000,1,0.033000,230.472146,560.691223,105.416368,-1.116574
92,3.036000,2,0.033000,230.794909,561.334132,105.501171,-1.116574
92,3.036000,3,0.033000,231.117672,561.977041,105.585973,-1.116574
92,3.036000,4,0.033000,231.440435,562.619950,105.670775,-1.116574
92,3.036000,5,0.033000,231.763199,563.262858,105.755578,-1.116574
92,3.036000,6,0.033000,232.085962,563.905767,105.840380,-1.116574
92,3.036000,7,0.033000,232.408725,564.548676,105.925182,-1.116574
92,3.036000,8,0.033000,232.731488,565.191584,106.009984,-1.116574
92,3.036000,9,0.033000,233.054251,565.834493,106.094787,-1.116574
92,3.036000,10,0.033000,233.377014,566.477402,106.179589,-1.116574
93,3.069000,1,0.033000,230.768303,561.423101,105.378239,-1.116117
93,3.069000,2,0.033000,231.090646,562.067414,105.461107,-1.116117
93,3.069000,3,0.033000,231.412990,562.711726,105.543974,-1.116117
93,3.069000,4,0.033000,231.735333,563.356038,105.626842,-1.116117
93,3.069000,5,0.033000,232.057677,564.000351,105.709710,-1.116117
93,3.069000,6,0.033000,232.380020,564.644663,105.792577,-1.116117
93,3.069000,7,0.033000,232.702363,565.288975,105.875445,-1.116117
93,3.069000,8,0.033000,233.024707,565.933287,105.958313,-1.116117
93,3.069000,9,0.033000,233.347050,566.577600,106.041181,-1.116117
93,3.069000,10,0.033000,233.669394,567.221912,106.124048,-1.116117
94,3.102000,1,0.033000,231.054942,562.309464,105.679302,-1.119782
94,3.102000,2,0.033000,231.376728,562.957555,105.765568,-1.119782
94,3.102000,3,0.033000,231.698514,563.605646,105.851834,-1.119782
94,3.102000,4,0.033000,232.020300,564.253737,105.938100,-1.119782
94,3.102000,5,0.033000,232.342086,564.901829,106.024366,-1.119782
94,3.102000,6,0.033000,232.663872,565.549920,106.110632,-1.119782
94,3.102000,7,0.033000,232.985658,566.198011,106.196898,-1.119782
94,3.102000,8,0.033000,233.307444,566.846103,106.283164,-1.119782
94,3.102000,9,0.033000,233.629230,567.494194,106.369430,-1.119782
94,3.102000,10,0.033000,233.951016,568.142285,106.455696,-1.119782
95,3.135000,1,0.033000,231.140939,562.498335,105.555854,-1.115536
95,3.135000,2,0.033000,231.459082,563.139331,105.638888,-1.115536
95,3.135000,3,0.033000,231.777225,563.780326,105.721921,-1.115536
95,3.135000,4,0.033000,232.095367,564.421322,105.804954,-1.115536
95,3.135000,5,0.033000,232.413510,565.062317,105.887987,-1.115536
95,3.135000,6,0.033000,232.731653,565.703313,105.971020,-1.115536
95,3.135000,7,0.033000,233.049795,566.344308,106.054053,-1.115536
95,3.135000,8,0.033000,233.367938,566.985304,106.137087,-1.115536
95,3.135000,9,0.033000,233.686081,567.626299,106.220120,-1.115536
95,3.135000,10,0.033000,234.004223,568.267295,106.303153,-1.115536
96,3.168000,1,0.033000,231.148270,563.525345,105.736023,-1.113587
96,3.168000,2,0.033000,231.461659,564.172245,105.820539,-1.113587
96,3.168000,3,0.033000,231.775047,564.819144,105.905054,-1.113587
96,3.168000,4,0.033000,232.088436,565.466043,105.989570,-1.113587
96,3.168000,5,0.033000,232.401825,566.112943,106.074085,-1.113587
96,3.168000,6,0.033000,232.715214,566.759842,106.158601,-1.113587
96,3.168000,7,0.033000,233.028603,567.406742,106.243116,-1.113587
96,3.168000,8,0.033000,233.341992,568.053641,106.327631,-1.113587
96,3.168000,9,0.033000,233.655381,568.700540,106.412147,-1.113587
96,3.168000,10,0.033000,233.968770,569.347440,106.496662,-1.113587
97,3.201000,1,0.033000,231.125250,564.225291,106.303700,-1.103849
97,3.201000,2,0.033000,231.433545,564.872994,106.395515,-1.103849
97,3.201000,3,0.033000,231.741841,565.520696,106.487330,-1.103849
97,3.201000,4,0.033000,232.050136,566.168399,106.579144,-1.103849
97,3.201000,5,0.033000,232.358432,566.816101,106.670959,-1.103849
97,3.201000,6,0.033000,232.666727,567.463804,106.762774,-1.103849
97,3.201000,7,0.033000,232.975023,568.111506,106.854588,-1.103849
97,3.201000,8,0.033000,233.283319,568.759209,106.946403,-1.103849
97,3.201000,9,0.033000,233.591614,569.406911,107.038218,-1.103849
97,3.201000,10,0.033000,233.899910,570.054614,107.130032,-1.103849
98,3.234000,1,0.033000,231.409710,565.114008,106.352274,-1.097834
98,3.234000,2,0.033000,231.717649,565.765323,106.443442,-1.097834
98,3.234000,3,0.033000,232.025587,566.416638,106.534610,-1.097834
98,3.234000,4,0.033000,232.333525,567.067953,106.625778,-1.097834
98,3.234000,5,0.033000,232.641464,567.719268,106.716946,-1.097834
98,3.234000,6,0.033000,232.949402,568.370583,106.808114,-1.097834
98,3.234000,7,0.033000,233.257340,569.021899,106.899282,-1.097834
98,3.234000,8,0.033000,233.565279,569.673214,106.990450,-1.097834
98,3.234000,9,0.033000,233.873217,570.324529,107.081618,-1.097834
98,3.234000,10,0.033000,234.181155,570.975844,107.172786,-1.097834
99,3.267000,1,0.033000,231.549186,565.945882,106.401299,-1.091853
99,3.267000,2,0.033000,231.854624,566.599877,106.491843,-1.091853
99,3.267000,3,0.033000,232.160062,567.253872,106.582387,-1.091853
99,3.267000,4,0.033000,232.465500,567.907867,106.672931,-1.091853
99,3.267000,5,0.033000,232.770938,568.561861,106.763474,-1.091853
99,3.267000,6,0.033000,233.076376,569.215856,106.854018,-1.091853
99,3.267000,7,0.033000,233.381814,569.869851,106.944562,-1.091853
99,3.267000,8,0.033000,233.687253,570.523846,107.035106,-1.091853
99,3.267000,9,0.033000,233.992691,571.177841,107.125649,-1.091853
99,3.267000,10,0.033000,234.298129,571.831836,107.216193,-1.091853
100,3.300000,1,0.033000,232.033701,566.871223,106.791157,-1.097961
100,3.300000,2,0.033000,232.341771,567.529206,106.886090,-1.097961
100,3.300000,3,0.033000,232.649840,568.187188,106.981024,-1.097961
100,3.300000,4,0.033000,232.957910,568.845171,107.075958,-1.097961
100,3.300000,5,0.033000,233.265980,569.503154,107.170892,-1.097961
100,3.300000,6,0.033000,233.574050,570.161136,107.265825,-1.097961
100,3.300000,7,0.033000,233.882120,570.819119,107.360759,-1.097961
100,3.300000,8,0.033000,234.190190,571.477101,107.455693,-1.097961
100,3.300000,9,0.033000,234.498260,572.135084,107.550626,-1.097961
100,3.300000,10,0.033000,234.806329,572.793066,107.645560,-1.097961
101,3.333000,1,0.033000,232.557580,567.568230,107.106825,-1.095789
101,3.333000,2,0.033000,232.868790,568.226780,107.204965,-1.095789
101,3.333000,3,0.033000,233.180001,568.885331,107.303105,-1.095789
101,3.333000,4,0.033000,233.491212,569.543881,107.401245,-1.095789
101,3.333000,5,0.033000,233.802422,570.202432,107.499385,-1.095789
101,3.333000,6,0.033000,234.113633,570.860982,107.597525,-1.095789
101,3.333000,7,0.033000,234.424843,571.519533,107.695665,-1.095789
101,3.333000,8,0.033000,234.736054,572.178083,107.793805,-1.095789
101,3.333000,9,0.033000,235.047265,572.836634,107.891945,-1.095789
101,3.333000,10,0.033000,235.358475,573.495184,107.990085,-1.095789
102,3.366000,1,0.033000,233.212752,568.245920,106.832667,-1.096102
102,3.366000,2,0.033000,233.528921,568.904746,106.925451,-1.096102
102,3.366000,3,0.033000,233.845089,569.563573,107.018234,-1.096102
102,3.366000,4,0.033000,234.161257,570.222399,107.111018,-1.096102
102,3.366000,5,0.033000,234.477426,570.881226,107.203802,-1.096102
102,3.366000,6,0.033000,234.793594,571.540052,107.296586,-1.096102
102,3.366000,7,0.033000,235.109763,572.198878,107.389369,-1.096102
102,3.366000,8,0.033000,235.425931,572.857705,107.482153,-1.096102
102,3.366000,9,0.033000,235.742100,573.516531,107.574937,-1.096102
102,3.366000,10,0.033000,236.058268,574.175357,107.667721,-1.096102
103,3.399000,1,0.033000,233.356881,568.914787,107.210260,-1.099966
103,3.399000,2,0.033000,233.670593,569.573757,107.307102,-1.099966
103,3.399000,3,0.033000,233.984305,570.232727,107.403945,-1.099966
103,3.399000,4,0.033000,234.298017,570.891696,107.500788,-1.099966
103,3.399000,5,0.033000,234.611730,571.550666,107.597630,-1.099966
103,3.399000,6,0.033000,234.925442,572.209636,107.694473,-1.099966
103,3.399000,7,0.033000,235.239154,572.868606,107.791315,-1.099966
103,3.399000,8,0.033000,235.552866,573.527575,107.888158,-1.099966
103,3.399000,9,0.033000,235.866579,574.186545,107.985000,-1.099966
103,3.399000,10,0.033000,236.180291,574.845515,108.081843,-1.099966
104,3.432000,1,0.033000,233.734657,569.615554,107.006530,-1.099869
104,3.432000,2,0.033000,234.049276,570.275115,107.099129,-1.099869
104,3.432000,3,0.033000,234.363894,570.934676,107.191728,-1.099869
104,3.432000,4,0.033000,234.678512,571.594237,107.284327,-1.099869
104,3.432000,5,0.033000,234.993131,572.253797,107.376927,-1.099869
104,3.432000,6,0.033000,235.307749,572.913358,107.469526,-1.099869
104,3.432000,7,0.033000,235.622367,573.572919,107.562125,-1.099869
104,3.432000,8,0.033000,235.936985,574.232480,107.654724,-1.099869
104,3.432000,9,0.033000,236.251604,574.892041,107.747324,-1.099869
104,3.432000,10,0.033000,236.566222,575.551601,107.839923,-1.099869
105,3.465000,1,0.033000,233.676715,570.361668,107.117787,-1.102709
105,3.465000,2,0.033000,233.986113,571.022442,107.210647,-1.102709
105,3.465000,3,0.033000,234.295512,571.683215,107.303507,-1.102709
105,3.465000,4,0.033000,234.604911,572.343989,107.396367,-1.102709
105,3.465000,5,0.033000,234.914309,573.004762,107.489227,-1.102709
105,3.465000,6,0.033000,235.223708,573.665536,107.582088,-1.102709
105,3.465000,7,0.033000,235.533106,574.326309,107.674948,-1.102709
105,3.465000,8,0.033000,235.842505,574.987083,107.767808,-1.102709
105,3.465000,9,0.033000,236.151903,575.647856,107.860668,-1.102709
105,3.465000,10,0.033000,236.461302,576.308630,107.953528,-1.102709
106,3.498000,1,0.033000,233.701483,571.441434,107.322447,-1.104508
106,3.498000,2,0.033000,234.006931,572.108024,107.416857,-1.104508
106,3.498000,3,0.033000,234.312379,572.774613,107.511266,-1.104508
106,3.498000,4,0.033000,234.617826,573.441203,107.605676,-1.104508
106,3.498000,5,0.033000,234.923274,574.107792,107.700085,-1.104508
106,3.498000,6,0.033000,235.228721,574.774382,107.794495,-1.104508
106,3.498000,7,0.033000,235.534169,575.440971,107.888904,-1.104508
106,3.498000,8,0.033000,235.839616,576.107561,107.983314,-1.104508
106,3.498000,9,0.033000,236.145064,576.774150,108.077723,-1.104508
106,3.498000,10,0.033000,236.450512,577.440740,108.172133,-1.104508
107,3.531000,1,0.033000,233.936739,572.149797,107.316591,-1.103109
107,3.531000,2,0.033000,234.241221,572.816961,107.409623,-1.103109
107,3.531000,3,0.033000,234.545703,573.484125,107.502656,-1.103109
107,3.531000,4,0.033000,234.850185,574.151289,107.595689,-1.103109
107,3.531000,5,0.033000,235.154668,574.818453,107.688721,-1.103109
107,3.531000,6,0.033000,235.459150,575.485617,107.781754,-1.103109
107,3.531000,7,0.033000,235.763632,576.152781,107.874787,-1.103109
107,3.531000,8,0.033000,236.068114,576.819945,107.967819,-1.103109
107,3.531000,9,0.033000,236.372596,577.487109,108.060852,-1.103109
107,3.531000,10,0.033000,236.677079,578.154273,108.153885,-1.103109
108,3.564000,1,0.033000,234.248961,572.835345,107.555578,-1.101734
108,3.564000,2,0.033000,234.553548,573.502760,107.650597,-1.101734
108,3.564000,3,0.033000,234.858136,574.170175,107.745615,-1.101734
108,3.564000,4,0.033000,235.162724,574.837589,107.840634,-1.101734
108,3.564000,5,0.033000,235.467311,575.505004,107.935653,-1.101734
108,3.564000,6,0.033000,235.771899,576.172419,108.030672,-1.101734
108,3.564000,7,0.033000,236.076487,576.839833,108.125690,-1.101734
108,3.564000,8,0.033000,236.381074,577.507248,108.220709,-1.101734
108,3.564000,9,0.033000,236.685662,578.174662,108.315728,-1.101734
108,3.564000,10,0.033000,236.990250,578.842077,108.410747,-1.101734
109,3.597000,1,0.033000,234.809773,573.360310,107.549896,-1.099014
109,3.597000,2,0.033000,235.117821,574.025800,107.643557,-1.099014
109,3.597000,3,0.033000,235.425869,574.691291,107.737218,-1.099014
109,3.597000,4,0.033000,235.733918,575.356781,107.830879,-1.099014
109,3.597000,5,0.033000,236.041966,576.022272,107.924539,-1.099014
109,3.597000,6,0.033000,236.350014,576.687763,108.018200,-1.099014
109,3.597000,7,0.033000,236.658063,577.353253,108.111861,-1.099014
109,3.597000,8,0.033000,236.966111,578.018744,108.205522,-1.099014
109,3.597000,9,0.033000,237.274159,578.684234,108.299182,-1.099014
109,3.597000,10,0.033000,237.582208,579.349725,108.392843,-1.099014
110,3.630000,1,0.033000,235.218156,574.170715,107.655778,-1.099312
110,3.630000,2,0.033000,235.527548,574.838145,107.749603,-1.099312
110,3.630000,3,0.033000,235.836939,575.505576,107.843427,-1.099312
110,3.630000,4,0.033000,236.146331,576.173006,107.937251,-1.099312
110,3.630000,5,0.033000,236.455722,576.840436,108.031075,-1.099312
110,3.630000,6,0.033000,236.765114,577.507867,108.124899,-1.099312
110,3.630000,7,0.033000,237.074505,578.175297,108.218723,-1.099312
110,3.630000,8,0.033000,237.383896,578.842728,108.312547,-1.099312
110,3.630000,9,0.033000,237.693288,579.510158,108.406371,-1.099312
110,3.630000,10,0.033000,238.002679,580.177589,108.500195,-1.099312
111,3.663000,1,0.033000,235.597950,574.681467,107.579357,-1.093595
111,3.663000,2,0.033000,235.908276,575.346819,107.670925,-1.093595
111,3.663000,3,0.033000,236.218601,576.012171,107.762494,-1.093595
111,3.663000,4,0.033000,236.528927,576.677522,107.854063,-1.093595
111,3.663000,5,0.033000,236.839252,577.342874,107.945631,-1.093595
111,3.663000,6,0.033000,237.149578,578.008226,108.037200,-1.093595
111,3.663000,7,0.033000,237.459903,578.673577,108.128768,-1.093595
111,3.663000,8,0.033000,237.770229,579.338929,108.220337,-1.093595
111,3.663000,9,0.033000,238.080554,580.004281,108.311906,-1.093595
111,3.663000,10,0.033000,238.390880,580.669632,108.403474,-1.093595
112,3.696000,1,0.033000,236.097948,575.450072,107.710656,-1.085985
112,3.696000,2,0.033000,236.410768,576.116781,107.802746,-1.085985
112,3.696000,3,0.033000,236.723588,576.783491,107.894837,-1.085985
112,3.696000,4,0.033000,237.036408,577.450201,107.986927,-1.085985
112,3.696000,5,0.033000,237.349228,578.116910,108.079017,-1.085985
112,3.696000,6,0.033000,237.662048,578.783620,108.171108,-1.085985
112,3.696000,7,0.033000,237.974868,579.450329,108.263198,-1.085985
112,3.696000,8,0.033000,238.287688,580.117039,108.355289,-1.085985
112,3.696000,9,0.033000,238.600508,580.783749,108.447379,-1.085985
112,3.696000,10,0.033000,238.913328,581.450458,108.539469,-1.085985
113,3.729000,1,0.033000,236.474787,576.040105,107.890723,-1.086056
113,3.729000,2,0.033000,236.788442,576.705815,107.983958,-1.086056
113,3.729000,3,0.033000,237.102096,577.371525,108.077194,-1.086056
113,3.729000,4,0.033000,237.415751,578.037235,108.170430,-1.086056
113,3.729000,5,0.033000,237.729406,578.702945,108.263666,-1.086056
113,3.729000,6,0.033000,238.043060,579.368655,108.356901,-1.086056
113,3.729000,7,0.033000,238.356715,580.034365,108.450137,-1.086056
113,3.729000,8,0.033000,238.670369,580.700075,108.543373,-1.086056
113,3.729000,9,0.033000,238.984024,581.365785,108.636609,-1.086056
113,3.729000,10,0.033000,239.297679,582.031495,108.729845,-1.086056
114,3.762000,1,0.033000,236.817658,576.716914,108.128185,-1.090776
114,3.762000,2,0.033000,237.131691,577.382767,108.223282,-1.090776
114,3.762000,3,0.033000,237.445723,578.048620,108.318379,-1.090776
114,3.762000,4,0.033000,237.759755,578.714474,108.413477,-1.090776
114,3.762000,5,0.033000,238.073787,579.380327,108.508574,-1.090776
114,3.762000,6,0.033000,238.387820,580.046181,108.603672,-1.090776
114,3.762000,7,0.033000,238.701852,580.712034,108.698769,-1.090776
114,3.762000,8,0.033000,239.015884,581.377887,108.793866,-1.090776
114,3.762000,9,0.033000,239.329916,582.043741,108.888964,-1.090776
114,3.762000,10,0.033000,239.643948,582.709594,108.984061,-1.090776
115,3.795000,1,0.033000,237.418867,577.444599,107.996424,-1.090929
115,3.795000,2,0.033000,237.736580,578.111245,108.088618,-1.090929
115,3.795000,3,0.033000,238.054292,578.777890,108.180812,-1.090929
115,3.795000,4,0.033000,238.372004,579.444536,108.273006,-1.090929
115,3.795000,5,0.033000,238.689717,580.111182,108.365200,-1.090929
115,3.795000,6,0.033000,239.007429,580.777828,108.457394,-1.090929
115,3.795000,7,0.033000,239.325141,581.444473,108.549588,-1.090929
115,3.795000,8,0.033000,239.642854,582.111119,108.641782,-1.090929
115,3.795000,9,0.033000,239.960566,582.777765,108.733976,-1.090929
115,3.795000,10,0.033000,240.278278,583.444411,108.826171,-1.090929
116,3.828000,1,0.033000,237.740289,578.235796,108.122955,-1.085121
116,3.828000,2,0.033000,238.058049,578.904024,108.215585,-1.085121
116,3.828000,3,0.033000,238.375808,579.572252,108.308215,-1.085121
116,3.828000,4,0.033000,238.693568,580.240481,108.400845,-1.085121
116,3.828000,5,0.033000,239.011327,580.908709,108.493475,-1.085121
116,3.828000,6,0.033000,239.329087,581.576937,108.586105,-1.085121
116,3.828000,7,0.033000,239.646846,582.245166,108.678735,-1.085121
116,3.828000,8,0.033000,239.964606,582.913394,108.771364,-1.085121
116,3.828000,9,0.033000,240.282365,583.581622,108.863994,-1.085121
116,3.828000,10,0.033000,240.600124,584.249851,108.956624,-1.085121
117,3.861000,1,0.033000,237.902117,579.104076,108.148192,-1.079931
117,3.861000,2,0.033000,238.217912,579.774824,108.239974,-1.079931
117,3.861000,3,0.033000,238.533706,580.445573,108.331756,-1.079931
117,3.861000,4,0.033000,238.849501,581.116322,108.423537,-1.079931
117,3.861000,5,0.033000,239.165296,581.787071,108.515319,-1.079931
117,3.861000,6,0.033000,239.481091,582.457820,108.607101,-1.079931
117,3.861000,7,0.033000,239.796886,583.128569,108.698883,-1.079931
117,3.861000,8,0.033000,240.112680,583.799318,108.790664,-1.079931
117,3.861000,9,0.033000,240.428475,584.470067,108.882446,-1.079931
117,3.861000,10,0.033000,240.744270,585.140816,108.974228,-1.079931
118,3.894000,1,0.033000,238.302687,579.876722,108.346340,-1.079588
118,3.894000,2,0.033000,238.619541,580.548744,108.439449,-1.079588
118,3.894000,3,0.033000,238.936395,581.220767,108.532558,-1.079588
118,3.894000,4,0.033000,239.253249,581.892789,108.625667,-1.079588
118,3.894000,5,0.033000,239.570103,582.564811,108.718776,-1.079588
118,3.894000,6,0.033000,239.886957,583.236833,108.811885,-1.079588
118,3.894000,7,0.033000,240.203811,583.908855,108.904995,-1.079588
118,3.894000,8,0.033000,240.520665,584.580877,108.998104,-1.079588
118,3.894000,9,0.033000,240.837519,585.252899,109.091213,-1.079588
118,3.894000,10,0.033000,241.154373,585.924921,109.184322,-1.079588
119,3.927000,1,0.033000,238.373396,580.630994,108.208733,-1.081717
119,3.927000,2,0.033000,238.687200,581.304036,108.298986,-1.081717
119,3.927000,3,0.033000,239.001004,581.977077,108.389240,-1.081717
119,3.927000,4,0.033000,239.314808,582.650118,108.479493,-1.081717
119,3.927000,5,0.033000,239.628611,583.323160,108.569747,-1.081717
119,3.927000,6,0.033000,239.942415,583.996201,108.660001,-1.081717
119,3.927000,7,0.033000,240.256219,584.669242,108.750254,-1.081717
119,3.927000,8,0.033000,240.570023,585.342284,108.840508,-1.081717
119,3.927000,9,0.033000,240.883827,586.015325,108.930762,-1.081717
119,3.927000,10,0.033000,241.197631,586.688366,109.021015,-1.081717
120,3.960000,1,0.033000,238.788226,581.598181,108.317848,-1.083790
120,3.960000,2,0.033000,239.103271,582.274837,108.408333,-1.083790
120,3.960000,3,0.033000,239.418317,582.951494,108.498818,-1.083790
120,3.960000,4,0.033000,239.733362,583.628150,108.589303,-1.083790
120,3.960000,5,0.033000,240.048408,584.304806,108.679788,-1.083790
120,3.960000,6,0.033000,240.363453,584.981463,108.770273,-1.083790
